symbol,timeframe,ts,open,high,low,close,volume,ret_1,ret_5,rsi_14,atr_14,ema_dist_50,volume_z,y_up
SYN,5m,2024-01-01T00:02:48Z,107.45936957003198,107.58607631724692,107.45936957003198,107.58607631724692,1204.3248813252758,0.0011791130705672307,0.008598380322492093,71.5480270730999,0.17685691182849947,0.001960684652100348,0.9570900824364034,1
SYN,5m,2024-01-01T00:02:49Z,107.58607631724692,107.7746880776823,107.58607631724692,107.7746880776823,1067.5126333711275,0.0017531242600502062,0.008662168987309654,77.75453066257847,0.18006654861800087,0.0035619248501009143,0.023406745472696056,1
SYN,5m,2024-01-01T00:02:50Z,107.7746880776823,108.0255864139174,107.7746880776823,108.0255864139174,1060.1428139304157,0.002327989444555409,0.008729292824525755,82.22024003065745,0.19208312871674998,0.005645793914853426,-0.026889026368798384,1
SYN,5m,2024-01-01T00:02:51Z,108.0255864139174,108.18803481228753,108.0255864139174,108.18803481228753,1052.3588763919852,0.0015037955706871508,0.008800311634152715,88.53233292633108,0.1914946335558767,0.006858899045280048,-0.08001097183989868,1
SYN,5m,2024-01-01T00:02:52Z,108.18803481228753,108.41313368612356,108.18803481228753,108.41313368612356,1044.3076942518778,0.0020806263301352272,0.00887557892725215,92.93260824721824,0.19972877228439398,0.008571122449802036,-0.13495674401665145,1
SYN,5m,2024-01-01T00:02:53Z,108.41313368612356,108.54957832240629,108.41313368612356,108.54957832240629,1036.1383481185303,0.00125856187016755,0.008955638481676952,100.0,0.19535920295280107,0.009432335325912325,-0.1907089334050738,1
SYN,5m,2024-01-01T00:02:54Z,108.54957832240629,108.74905755045198,108.54957832240629,108.74905755045198,1028.0008944899275,0.00183767851638456,0.00904080067545517,100.0,0.19293054172193028,0.01080819053559972,-0.24624347049482048,1
SYN,5m,2024-01-01T00:02:55Z,108.74905755045198,108.85976936631282,108.74905755045198,108.85976936631282,1020.0451264711115,0.0010180485086914532,0.007722086776730071,100.0,0.19040716808540228,0.01135090918795189,-0.300538083316377,1
SYN,5m,2024-01-01T00:02:56Z,108.85976936631282,109.03391666669708,108.85976936631282,109.03391666669708,1012.419336666987,0.0015997397514067632,0.007818626670474315,100.0,0.18807179487156947,0.01242290693544881,-0.3525807401528109,1
SYN,5m,2024-01-01T00:02:57Z,109.03391666669708,109.27191759856747,109.03391666669708,109.27191759856747,1005.2690924674224,0.0021828155783665663,0.007921401063179786,100.0,0.1859300730471978,0.014002384458969765,-0.40137800767956233,1
SYN,5m,2024-01-01T00:02:58Z,109.27191759856747,109.42132886507878,109.27191759856747,109.42132886507878,998.7360338392764,0.0013673345338387896,0.00803089755064064,100.0,0.1837275798586191,0.014746821076936237,-0.445963255504386,1
SYN,5m,2024-01-01T00:02:59Z,109.42132886507878,109.6350670364198,109.42132886507878,109.6350670364198,992.9567035541237,0.0019533501700072487,0.008147284270089162,100.0,0.1817362302648939,0.01601398165680087,-0.48540463934792344,1
SYN,5m,2024-01-01T00:03:00Z,109.6350670364198,109.76015087522734,109.6350670364198,109.76015087522734,988.0614195125514,0.0011409108617226372,0.008271021646984567,100.0,0.17970706437729486,0.01646336839961644,-0.5188127969337282,1
SYN,5m,2024-01-01T00:03:01Z,109.76015087522734,109.95004248224515,109.76015087522734,109.95004248224515,984.1731984782544,0.0017300596391642837,0.008402209546856432,100.0,0.1779052080152265,0.017449771127813134,-0.5453481930290512,1
SYN,5m,2024-01-01T00:03:02Z,109.95004248224515,110.05128822395116,109.95004248224515,110.05128822395116,851.4067401105576,0.0009208340389896471,0.0071323963421861735,100.0,0.17608656476458862,0.017633951335277193,-1.4514207979258682,1
SYN,5m,2024-01-01T00:03:03Z,110.05128822395116,110.2178250938689,110.05128822395116,110.2178250938689,849.8674796860136,0.0015132659744867074,0.00727916793783626,100.0,0.17450978687047122,0.018368549541692206,-1.4619255723969824,1
SYN,5m,2024-01-01T00:03:04Z,110.2178250938689,110.450096113239,110.2178250938689,110.450096113239,849.6507173324273,0.0021073816251798217,0.007434018137175538,100.0,0.1731792642372574,0.019631582238371203,-1.4634048799929829,1
SYN,5m,2024-01-01T00:03:05Z,110.450096113239,110.59403482718926,110.450096113239,110.59403482718926,850.840830966774,0.001303201346268541,0.007597328769253076,100.0,0.17185714392155255,0.02008763344840639,-1.4552828785925294,1
SYN,5m,2024-01-01T00:03:06Z,110.59403482718926,110.80424528851175,110.59403482718926,110.80424528851175,853.510579437169,0.0019007395982157426,0.007769008424026182,100.0,0.17079368588487093,0.021086004903051413,-1.437063021101937,1
SYN,5m,2024-01-01T00:03:07Z,110.80424528851175,110.92613050090699,110.80424528851175,110.92613050090699,857.7205016240887,0.0011000048967246454,0.007949405146221944,100.0,0.16975372703576447,0.02129254829239939,-1.408332156324698,1
SYN,5m,2024-01-01T00:03:08Z,110.92613050090699,111.11481582484934,110.92613050090699,111.11481582484934,863.5184164635205,0.0017009997832819815,0.00813834541025021,100.0,0.16898273388552607,0.02205432590442364,-1.3687639410832795,1
SYN,5m,2024-01-01T00:03:09Z,111.11481582484934,111.21523259691693,111.11481582484934,111.21523259691693,870.9390280212467,0.00090372081636599,0.006927440632495952,100.0,0.1682473736145797,0.022037815130830637,-1.3181215354132014,1
SYN,5m,2024-01-01T00:03:10Z,111.21523259691693,111.38296280455752,111.21523259691693,111.38296280455752,880.0036388798566,0.0015081585833525268,0.007133549097842521,100.0,0.16778900984717435,0.022588535102879184,-1.2562595585704497,1
SYN,5m,2024-01-01T00:03:11Z,111.38296280455752,111.61845955031818,111.38296280455752,111.61845955031818,890.71997420556,0.0021142977330732334,0.007348222621672828,100.0,0.1676101394107649,0.023684019225208065,-1.1831252896979862,1
SYN,5m,2024-01-01T00:03:12Z,111.61845955031818,111.76603221643148,111.61845955031818,111.76603221643148,903.0821179477975,0.0013221170289201016,0.0075717210339147556,100.0,0.16747881081090757,0.023993780873567457,-1.0987591032353115,1
SYN,5m,2024-01-01T00:03:13Z,111.76603221643148,111.98191830203403,111.76603221643148,111.98191830203403,917.0705616985563,0.0019315894223075902,0.007803662101654418,100.0,0.16763223325815954,0.02486066850348875,-1.0032941354751532,1
SYN,5m,2024-01-01T00:03:14Z,111.98191830203403,112.10987804077917,111.98191830203403,112.10987804077917,932.652365807875,0.0011426821462372553,0.008044270761944458,100.0,0.1678376546822733,0.024955095666284743,-0.8969551850211024,0
SYN,5m,2024-01-01T00:03:15Z,112.10987804077917,112.30667088075695,112.10987804077917,112.30667088075695,819.7814314249237,0.0017553568286481141,0.008293082289615986,100.0,0.16833059989370014,0.025618015012053602,-1.667249601177505,0
SYN,5m,2024-01-01T00:03:16Z,112.30667088075695,112.41556001754495,112.30667088075695,112.41556001754495,838.3988812179284,0.0009695696251526169,0.007141296076276994,100.0,0.1688765566852705,0.025520190657586768,-1.5401937059018664,0
SYN,5m,2024-01-01T00:03:17Z,112.41556001754495,112.5937691864623,112.41556001754495,112.5937691864623,858.4335456286672,0.001585271370702907,0.007405979738351324,100.0,0.1697102923281,0.026001283642502565,-1.4034659450347562,0
SYN,5m,2024-01-01T00:03:18Z,112.5937691864623,112.8417465762825,112.5937691864623,112.8417465762825,879.8025506456647,0.0022024077496645565,0.007678277772750508,100.0,0.17083217593167888,0.027038115324022845,-1.2576318972048335,0
SYN,5m,2024-01-01T00:03:19Z,112.8417465762825,113.00208561256797,112.8417465762825,113.00208561256797,902.4120022418108,0.0014209194837043104,0.007958331481408516,100.0,0.1720036275270504,0.027304197161298543,-1.1033323477939943,0
SYN,5m,2024-01-01T00:03:20Z,113.00208561256797,113.00208561256797,112.83718647578598,112.83718647578598,926.1577618237766,-0.001459257463152904,0.004723811959418792,93.02084975871678,0.16876710434558564,0.02486770102947817,-0.9412779968366282,0
SYN,5m,2024-01-01T00:03:21Z,112.83718647578598,112.83718647578598,112.58463522573835,112.58463522573835,950.926306288975,-0.002238191663010196,0.0015040196229687162,83.25782199957759,0.17810039274932774,0.021790849724790434,-0.7722435895096548,0
SYN,5m,2024-01-01T00:03:22Z,112.58463522573835,112.58463522573835,112.40270341041311,112.40270341041311,976.595665587052,-0.001615955986893409,-0.001696948040994782,75.89601582385667,0.1776179992766771,0.019415095374055835,-0.5970615176882678,0
SYN,5m,2024-01-01T00:03:23Z,112.40270341041311,112.40270341041311,112.13376562771869,112.13376562771869,1003.0364300427948,-0.0023926273526754666,-0.006274104841909821,67.29704675794525,0.18965521432145088,0.016394145336391552,-0.41661494541074,0
SYN,5m,2024-01-01T00:03:24Z,112.13376562771869,112.13376562771869,111.93548100836249,111.93548100836249,1030.1128191212124,-0.0017682864590002367,-0.0094388045886372,60.286192881895936,0.19183767230113752,0.014077188285586488,-0.2318305150274506,0
SYN,5m,2024-01-01T00:03:25Z,111.93548100836249,111.93548100836249,111.80753679401285,111.80753679401285,1057.6838028080947,-0.0011430175061299928,-0.009125091771001325,53.666881659238705,0.18415534862892205,0.012441168869763184,-0.04367069427245751,0
SYN,5m,2024-01-01T00:03:26Z,111.80753679401285,111.80753679401285,111.59321204292976,111.59321204292976,1085.6042663448343,-0.0019169079046785695,-0.008806025625261664,46.73298779629816,0.1889233546981919,0.01013096497565064,0.1468741725386876,0
SYN,5m,2024-01-01T00:03:27Z,111.59321204292976,111.59321204292976,111.44925144590646,111.44925144590646,1113.7262086982144,-0.0012900479732398725,-0.008482464705722784,39.64892051464775,0.18378581979967482,0.008505186473437287,0.3387940435374068,0
SYN,5m,2024-01-01T00:03:28Z,111.44925144590646,111.44925144590646,111.21938395155937,111.21938395155937,1011.8999648672896,-0.002062530625956331,-0.008154383035659815,33.354685865573714,0.19106494519981457,0.006202796133984401,-0.3561252239422216,0
SYN,5m,2024-01-01T00:03:29Z,111.21938395155937,111.21938395155937,111.0598451893462,111.0598451893462,1039.9754419325905,-0.0014344510511103475,-0.007822683309422365,26.36488437406716,0.1884039396451982,0.004587932322397719,-0.16452245807023988,0
SYN,5m,2024-01-01T00:03:30Z,111.0598451893462,111.0598451893462,110.81485756807605,110.81485756807605,1067.8033586394195,-0.0022059063818473308,-0.008878464318247585,21.145554769802445,0.1981252599653526,0.0022936727860045597,0.025390817386560308,0
SYN,5m,2024-01-01T00:03:31Z,110.81485756807605,110.81485756807605,110.64010305185307,110.64010305185307,1095.2364782777836,-0.0015769953601719872,-0.008540922638825287,14.739074303827778,0.19787849905861168,0.0006896600193916375,0.21260977672897793,0
SYN,5m,2024-01-01T00:03:32Z,110.64010305185307,110.64010305185307,110.53523637116999,110.53523637116999,1122.1308246768995,-0.0009478179953785902,-0.008201177332986389,6.103066066770239,0.18765630554881746,-0.000248269448041915,0.39615184600189934,0
SYN,5m,2024-01-01T00:03:33Z,110.53523637116999,110.53523637116999,110.34528430673946,110.34528430673946,1148.3468712716508,-0.0017184752180986155,-0.007859238324864428,0.0,0.1897715218448935,-0.0018928702749896702,0.5750648178491782,0
SYN,5m,2024-01-01T00:03:34Z,110.34528430673946,110.34528430673946,110.22511073003908,110.22511073003908,1173.7506934207588,-0.0010890685311600702,-0.007516078001765513,0.0,0.18657683898192193,-0.0028681236126080227,0.7484347155776405,0
SYN,5m,2024-01-01T00:03:35Z,110.22511073003908,110.22511073003908,110.02012512925988,110.02012512925988,1198.215074459941,-0.0018596996584674989,-0.007171713759844405,0.0,0.18317929260560512,-0.004550881710077667,0.9153933414827613,0
SYN,5m,2024-01-01T00:03:36Z,110.02012512925988,110.02012512925988,109.88474864464519,109.88474864464519,1221.6205563554104,-0.001230470193118263,-0.006827130365685592,0.0,0.17985391184056607,-0.005561475450489292,1.075125447096065,0
SYN,5m,2024-01-01T00:03:37Z,109.88474864464519,109.88474864464519,109.66481638101475,109.66481638101475,1243.8564262806142,-0.0020014812459705046,-0.007874592923766218,0.0,0.1763535176217102,-0.007280942829870722,1.2268754661368548,0
SYN,5m,2024-01-01T00:03:38Z,109.66481638101475,109.66481638101475,109.51426489163335,109.51426489163335,1264.8216309682912,-0.0013728330958794465,-0.007531082278024972,0.0,0.1729440083377958,-0.008325842155618338,1.369953754562302,0
SYN,5m,2024-01-01T00:03:39Z,109.51426489163335,109.51426489163335,109.4327178493528,109.4327178493528,1284.4256112864257,-0.0007446248428114825,-0.007188859919832517,0.0,0.16962992461857493,-0.008721256474487587,1.5037422861807657,0
SYN,5m,2024-01-01T00:03:40Z,109.4327178493528,109.4327178493528,109.26671344316317,109.26671344316317,1302.5890501455256,-0.0015169540650370535,-0.006847944275754524,0.0,0.16617847141189962,-0.009851656597517286,1.627699756789569,0
SYN,5m,2024-01-01T00:03:41Z,109.26671344316317,109.26671344316317,109.1694751939813,109.1694751939813,1189.244527560429,-0.0008899164815865965,-0.0065093059727242015,0.0,0.16284116085179687,-0.010329527335762154,0.8541733097328793,0
SYN,5m,2024-01-01T00:03:42Z,109.1694751939813,109.1694751939813,108.98786024139183,108.98786024139183,1204.33707745663,-0.001663605621138709,-0.006172956486526444,0.0,0.1593945507262526,-0.011542015379078495,0.9571733156614329,0
SYN,5m,2024-01-01T00:03:43Z,108.98786024139183,108.98786024139183,108.87471858149223,108.87471858149223,1217.8246416225863,-0.0010381124984838223,-0.005839844798063141,0.0,0.15608047198956956,-0.012099350015897618,1.0492200008544343,0
SYN,5m,2024-01-01T00:03:44Z,108.87471858149223,108.87471858149223,108.67727152484844,108.67727152484844,1229.678417058928,-0.0018135252996866079,-0.006903294913540612,0.0,0.152684717373401,-0.013391558291796248,1.1301167975266972,0
SYN,5m,2024-01-01T00:03:45Z,108.67727152484844,108.67727152484844,108.54795327944873,108.54795327944873,1239.8830938558767,-0.0011899290770300032,-0.006578034069710626,0.0,0.1494392694574529,-0.0140263547020594,1.1997592222868283,0
SYN,5m,2024-01-01T00:03:46Z,108.54795327944873,108.54795327944873,108.48636257865029,108.48636257865029,1248.4369816343105,-0.0005674054548028813,-0.006257359157559397,0.0,0.14634812803712144,-0.014029416204267332,1.2581357390418035,0
SYN,5m,2024-01-01T00:03:47Z,108.48636257865029,108.48636257865029,108.34033642541712,108.34033642541712,1255.3520235062194,-0.0013460323469440675,-0.005941247167717023,0.0,0.14321056295159554,-0.014792400834509471,1.3053278542709275,0
SYN,5m,2024-01-01T00:03:48Z,108.34033642541712,108.34033642541712,108.26169394250533,108.26169394250533,1260.6536974392604,-0.000725883687521384,-0.005630550847560207,0.0,0.14024405625241038,-0.014920554932130332,1.3415094438823651,0
SYN,5m,2024-01-01T00:03:49Z,108.26169394250533,108.26169394250533,108.0985404112014,108.0985404112014,1264.3808058400161,-0.0015070291749783608,-0.005325226751894616,0.0,0.13725605128989166,-0.01580718701452145,1.3669453172115522,0
SYN,5m,2024-01-01T00:03:50Z,108.0985404112014,108.0985404112014,108.00238308080066,108.00238308080066,1266.5851550937416,-0.0008895340310328465,-0.005026075408750901,0.0,0.13445468313175216,-0.01605623023442248,1.3819890300211073,0
SYN,5m,2024-01-01T00:03:51Z,108.00238308080066,108.00238308080066,107.82164554510653,107.82164554510653,1267.3311277072112,-0.0016734587750615113,-0.006127194402539274,0.0,0.13165505970772934,-0.01706296124977541,1.3870799645641991,0
SYN,5m,2024-01-01T00:03:52Z,107.82164554510653,107.82164554510653,107.70747762373593,107.70747762373593,1266.695150588234,-0.0010588590147499364,-0.005841395943207755,0.0,0.12905623342124425,-0.017429616152495355,1.382739700826421,1
SYN,5m,2024-01-01T00:03:53Z,107.70747762373593,107.70747762373593,107.6594632184943,107.6594632184943,1264.7650638532014,-0.0004457852537347841,-0.005562731397227757,0.0,0.12666104506132164,-0.017182064783761743,1.3695677089152982,1
SYN,5m,2024-01-01T00:03:54Z,107.6594632184943,107.6594632184943,107.52658100373294,107.52658100373294,1131.6393953755442,-0.0012342827169003106,-0.0052910927871250655,0.0,0.12429517424501617,-0.01771600435273885,0.46104365322256063,1
SYN,5m,2024-01-01T00:03:55Z,107.52658100373294,107.52658100373294,107.45944235344007,107.45944235344007,1127.426547066427,-0.0006243911939369174,-0.005027118030853014,0.0,0.12214520289580223,-0.017632173722769328,0.43229281895005695,1
SYN,5m,2024-01-01T00:03:56Z,107.45944235344007,107.45944235344007,107.30726421201179,107.30726421201179,1122.2438996080173,-0.0014161449016993552,-0.004770668547064219,0.0,0.12004257352714578,-0.018327279821115372,0.39692353260592617,1
SYN,5m,2024-01-01T00:03:57Z,107.30726421201179,107.30726421201179,107.22039121625143,107.22039121625143,1116.2168430331221,-0.0008095723658439398,-0.00452230818352352,0.0,0.11816624037434309,-0.018401284566795136,0.35579152593936575,1
SYN,5m,2024-01-01T00:03:58Z,107.22039121625143,107.22039121625143,107.04833504880695,107.04833504880695,1109.4777411574244,-0.0016046963221525937,-0.005676492817422527,0.0,0.11635260543153489,-0.01925232675673236,0.309800123696281,1
SYN,5m,2024-01-01T00:03:59Z,107.04833504880695,107.04833504880695,106.9411225403761,106.9411225403761,1102.1648384168238,-0.0010015336378839182,-0.005444778936442874,0.0,0.1147736242194739,-0.019479100333753333,0.25989278326559623,1
SYN,5m,2024-01-01T00:04:00Z,106.9411225403761,107.27262983374285,106.9411225403761,107.27262983374285,1094.421118138082,0.003099904746572985,-0.0017384467628519444,17.663927784935254,0.13405338083149587,-0.015688242135343883,0.20704530287924666,1
SYN,5m,2024-01-01T00:04:01Z,107.27262983374285,107.5193154596292,107.27262983374285,107.5193154596292,1086.3931216720378,0.002299613855544236,0.001976112700054031,29.23995800952538,0.1412433431638657,-0.012834070626896357,0.15225776271646008,1
SYN,5m,2024-01-01T00:04:02Z,107.5193154596292,107.8308628577455,107.5193154596292,107.8308628577455,1078.2297381419194,0.002897594695283209,0.005693615128327783,40.25406504975786,0.15787940853561672,-0.009519227346143452,0.09654626546900626,1
SYN,5m,2024-01-01T00:04:03Z,107.8308628577455,108.05664496827406,107.8308628577455,108.05664496827406,1070.0809748019271,0.002093854250488712,0.00941920226043111,49.078386639744245,0.16235287848023258,-0.0071192752690818545,0.04093454458008874,1
SYN,5m,2024-01-01T00:04:04Z,108.05664496827406,108.34714504261171,108.05664496827406,108.34714504261171,1062.0967181614365,0.0026884054601449985,0.013147631788742117,56.98667230005651,0.17623450304715504,-0.004245696056126955,-0.013554490537340227,1
SYN,5m,2024-01-01T00:04:05Z,108.34714504261171,108.55097496984288,108.34714504261171,108.55097496984288,1054.425496106402,0.0018812671727621894,0.011916787516827732,64.64296135276189,0.17788395958551564,-0.0022674405206386545,-0.06590720247680452,1
SYN,5m,2024-01-01T00:04:06Z,108.55097496984288,108.81936335643233,108.55097496984288,108.81936335643233,1047.2132512413204,0.002472464081174881,0.0120912962591477,71.02184558597246,0.18889970710114717,0.0001964975876797969,-0.11512759723916251,1
SYN,5m,2024-01-01T00:04:07Z,108.81936335643233,109.15257114566475,108.81936335643233,109.15257114566475,910.6021355824479,0.003062026637125349,0.012257235571442076,75.48149001067792,0.2092706631004891,0.003121181819217498,-1.0474382948709944,1
SYN,5m,2024-01-01T00:04:08Z,109.15257114566475,109.39816344246684,109.15257114566475,109.39816344246684,904.7293365566244,0.002249990945924149,0.012414955827905428,80.75731847290898,0.2173213832462559,0.005148953440435685,-1.087517561703784,1
SYN,5m,2024-01-01T00:04:09Z,109.39816344246684,109.7084602446436,109.39816344246684,109.7084602446436,899.725944001513,0.0028363986415544545,0.012564384612963261,84.22477661381657,0.23468982266653374,0.007650501148885393,-1.1216635122809682,1
SYN,5m,2024-01-01T00:04:10Z,109.7084602446436,109.93021359797737,109.7084602446436,109.93021359797737,895.7158675244373,0.0020212967426511126,0.012705907326190861,89.08744337031561,0.23965948065978285,0.009273766665358767,-1.1490305181052605,1
SYN,5m,2024-01-01T00:04:11Z,109.93021359797737,110.2165529466036,109.93021359797737,110.2165529466036,892.8148131611144,0.0026047374898532593,0.012839531008786017,92.14367603487483,0.2539070772930592,0.01138303065615252,-1.168828936442544,1
SYN,5m,2024-01-01T00:04:12Z,110.2165529466036,110.41348547684046,110.2165529466036,110.41348547684046,891.1293277858163,0.001786778165093514,0.011551851852330758,97.00488200119536,0.255683960349658,0.012630777333069805,-1.1803316318016566,1
SYN,5m,2024-01-01T00:04:13Z,110.41348547684046,110.6748872940858,110.41348547684046,110.6748872940858,890.7559191649659,0.002367480893447318,0.011670432221564712,100.0,0.2666974824078362,0.014376056198868014,-1.182879981181044,1
SYN,5m,2024-01-01T00:04:14Z,110.6748872940858,111.00103649494558,110.6748872940858,111.00103649494558,891.7802589214375,0.0029469124282288993,0.011781919529447462,100.0,0.2663147615144804,0.016594733298273608,-1.1758893134863833,1
SYN,5m,2024-01-01T00:04:15Z,111.00103649494558,111.23692967277522,111.00103649494558,111.23692967277522,894.276474992107,0.002125143920078435,0.011886778275321119,100.0,0.26554387236757293,0.017947623104140203,-1.1588537381961783,1
SYN,5m,2024-01-01T00:04:16Z,111.23692967277522,111.53751974060529,111.23692967277522,111.53751974060529,898.3065394220782,0.0027022506708367024,0.011985194226149113,100.0,0.2647612059185564,0.0197866064329022,-1.131350323396537,1
SYN,5m,2024-01-01T00:04:17Z,111.53751974060529,111.74702198822567,111.53751974060529,111.74702198822567,903.9197565516538,0.0018783118730594172,0.012077659767972074,100.0,0.26359835856797226,0.02077628931561253,-1.093042588679683,1
SYN,5m,2024-01-01T00:04:18Z,111.74702198822567,112.02118328699717,111.74702198822567,112.02118328699717,911.1523558230012,0.002453410336074909,0.012164421630120855,100.0,0.2624313031703898,0.02226410804509441,-1.0436832840591188,1
SYN,5m,2024-01-01T00:04:19Z,112.02118328699717,112.20351257194436,112.02118328699717,112.20351257194436,920.0271925694283,0.0016276321995283792,0.010833016654340272,100.0,0.2608955430072482,0.022917507980715148,-0.9831164319510443,1
SYN,5m,2024-01-01T00:04:20Z,112.20351257194436,112.4504799798419,112.20351257194436,112.4504799798419,800.553559258383,0.0022010666354067006,0.010909599093004221,100.0,0.2593654731006834,0.024080529623994897,-1.7984713603081939,1
SYN,5m,2024-01-01T00:04:21Z,112.4504799798419,112.76239574413775,112.4504799798419,112.76239574413775,812.7271087470775,0.0027738055395740563,0.01098173965479117,100.0,0.2578446141766427,0.025729854368105175,-1.7153922465646168,1
SYN,5m,2024-01-01T00:04:22Z,112.76239574413775,112.9818249629175,112.76239574413775,112.9818249629175,826.5298901845524,0.0019459432138852826,0.011049985518378625,100.0,0.25597582288933296,0.026538829132164075,-1.6211943423225827,1
SYN,5m,2024-01-01T00:04:23Z,112.9818249629175,113.26626529839686,112.9818249629175,113.26626529839686,841.9304972636726,0.0025175760399756145,0.011114701477575008,100.0,0.25412893241094686,0.0278468317861499,-1.5160919817962142,1
SYN,5m,2024-01-01T00:04:24Z,113.26626529839686,113.45754961028582,113.26626529839686,113.45754961028582,858.8843275986752,0.0016888021458554385,0.011176450804402249,100.0,0.25195257230774665,0.0283295308053939,-1.4003895566244053,1
SYN,5m,2024-01-01T00:04:25Z,113.45754961028582,113.71393202528988,113.45754961028582,113.71393202528988,877.3339510861326,0.0022597210664667086,0.011235630525316263,100.0,0.24981279133473425,0.029323410638321647,-1.2744790019694854,1
SYN,5m,2024-01-01T00:04:26Z,113.71393202528988,113.87659223163247,113.71393202528988,113.87659223163247,897.2095842071162,0.0014304333993693753,0.009880922448853238,100.0,0.24736476819942915,0.02950560513511973,-1.1388365596138434,1
SYN,5m,2024-01-01T00:04:27Z,113.87659223163247,114.10446389976514,113.87659223163247,114.10446389976514,918.429666353409,0.0020010404567530286,0.00993645603809378,100.0,0.24496975754852354,0.030210638153609994,-0.9940188447873557,1
SYN,5m,2024-01-01T00:04:28Z,114.10446389976514,114.39789995002484,114.10446389976514,114.39789995002484,940.9015334180244,0.002571643914978371,0.009990924028851099,100.0,0.24263310393423257,0.03141591184110443,-0.8406582492087575,1
SYN,5m,2024-01-01T00:04:29Z,114.39789995002484,114.59722061196302,114.39789995002484,114.59722061196302,964.5221830869925,0.0017423454628560662,0.010044911119549513,100.0,0.24002078137055755,0.03180252250732078,-0.6794577183062601,1
SYN,5m,2024-01-01T00:04:30Z,114.59722061196302,114.86231222571016,114.59722061196302,114.86231222571016,989.1791255120489,0.0023132464498834267,0.010098852268734129,100.0,0.23748517750749037,0.03270224730727805,-0.5111849457510992,1
SYN,5m,2024-01-01T00:04:31Z,114.86231222571016,115.03281930203346,114.86231222571016,115.03281930203346,1014.7513123387091,0.0014844475356568566,0.010153333953383026,100.0,0.2346998081291279,0.03279735419160609,-0.33666603325009675,1
SYN,5m,2024-01-01T00:04:32Z,115.03281930203346,115.26933233939673,115.03281930203346,115.26933233939673,1041.1101364171052,0.0020560483416673576,0.01020878938316442,100.0,0.2320106465999682,0.03341789362915115,-0.15677866795949555,1
SYN,5m,2024-01-01T00:04:33Z,115.26933233939673,115.41090003639948,115.26933233939673,115.41090003639948,938.1204939391886,0.00122814710669033,0.008855058412935718,100.0,0.22909910460393743,0.03324654082876448,-0.8596376188167879,1
SYN,5m,2024-01-01T00:04:34Z,115.41090003639948,115.61873664166355,115.41090003639948,115.61873664166355,965.6419002303595,0.001800840346956081,0.008913968630700658,100.0,0.22630404727297457,0.03361244342650807,-0.6718161419524767,0
SYN,5m,2024-01-01T00:04:35Z,115.61873664166355,115.89324125019574,115.61873664166355,115.89324125019574,993.5296499804454,0.0023742225222799992,0.008975346260310001,100.0,0.22363182186128533,0.034493528833844496,-0.4814945323273245,0
SYN,5m,2024-01-01T00:04:36Z,115.89324125019574,116.07268868875282,115.89324125019574,116.07268868875282,1021.6360123319554,0.0015483857093070428,0.009039762678414838,100.0,0.22077598041680854,0.034574970739102456,-0.28968098797957,0
SYN,5m,2024-01-01T00:04:37Z,116.07268868875282,116.31915967414393,116.07268868875282,116.31915967414393,1049.8114509556362,0.0021234192829979273,0.009107603153769605,100.0,0.21806388398193377,0.03518452597130345,-0.0973960284970602,0
SYN,5m,2024-01-01T00:04:38Z,116.31915967414393,116.47030590775664,116.31915967414393,116.47030590775664,1077.905859037009,0.0012994096074638714,0.009179426475515144,100.0,0.21519687839077253,0.035007703660579134,0.09433593322194767,0
SYN,5m,2024-01-01T00:04:39Z,116.47030590775664,116.68885541796742,116.47030590775664,116.68885541796742,1105.7697989744186,0.001876439737213939,0.009255582679652386,100.0,0.21249452804839564,0.0353713342247036,0.2844950513619851,0
SYN,5m,2024-01-01T00:04:40Z,116.68885541796742,116.68885541796742,116.40350322250325,116.40350322250325,1133.2557365502023,-0.0024454108701475272,0.004402862210108753,90.78800430999809,0.2212582415570797,0.03171226017974572,0.4720744698650329,0
SYN,5m,2024-01-01T00:04:41Z,116.40350322250325,116.40350322250325,116.18628652966645,116.18628652966645,1160.2192593822444,-0.001866066628781731,0.0009786784660277667,83.71961988102547,0.22049717189308943,0.028729365498403603,0.6560886378257523,0
SYN,5m,2024-01-01T00:04:42Z,116.18628652966645,116.18628652966645,116.03693416052757,116.03693416052757,1186.5202695929977,-0.0012854560860824716,-0.0024263028928939406,77.84748332075874,0.21020548038445952,0.026401615788358937,0.8355814489322747,0
SYN,5m,2024-01-01T00:04:43Z,116.03693416052757,116.03693416052757,115.79284905736935,115.79284905736935,1212.0241408460004,-0.002103512169845345,-0.005816562814936078,70.00957241404588,0.21340294047160416,0.023394447314577443,1.0096341377308458,0
SYN,5m,2024-01-01T00:04:44Z,115.79284905736935,115.79284905736935,115.61682396176604,115.61682396176604,1236.6028301941717,-0.001520172420285611,-0.009187093766250999,63.01522002300533,0.2070410463184739,0.02104845747710112,1.1773728675007569,0
SYN,5m,2024-01-01T00:04:45Z,115.61682396176604,115.61682396176604,115.34681483521058,115.34681483521058,1260.135935557396,-0.002335379206098548,-0.009077805719238753,55.236616083141506,0.2141483356207711,0.018021318677201723,1.337975947073118,0
SYN,5m,2024-01-01T00:04:46Z,115.34681483521058,115.34681483521058,115.14506403710584,115.14506403710584,1152.5116900959206,-0.0017490799238190499,-0.008961664269171268,47.90322113983991,0.21166531853087633,0.015661504967361302,0.6034878720409106,0
